id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6465208,Spacious monumental apartment,33767800,Sanne,,De Pijp - Rivierenbuurt,52.3552,4.90439,Entire home/apt,330,3,9,06-04-2019,0.51,1,0
6469222,Stylish apartment @ Vondelpark (with balcony),11126358,Nadine,,Zuid,52.35274,4.85562,Entire home/apt,110,4,4,26-06-2016,0.07,1,0
6471162,Studio perfect for two in the centre of Amsterdam,33806044,Rob,,Centrum-Oost,52.36125,4.89224,Entire home/apt,97,4,35,26-12-2019,0.58,1,0
6471209,Monumental house close to canals and citycenter,33806237,Frank,,Centrum-West,52.37835,4.8845,Entire home/apt,295,2,33,24-03-2019,0.55,1,0
6471477,Beautiful House,33807579,Angela,,IJburg - Zeeburgereiland,52.36459,4.9867,Entire home/apt,266,4,3,09-05-2016,0.05,1,0
6474026,Luxurious spacious suite Jordaan,15260422,Job & Judith,,Centrum-West,52.37452,4.87908,Private room,190,2,302,11-03-2020,4.93,1,332
6475556,Amazing rooftop apartment | City Center & ZOO,26106803,Joost,,Oud-Oost,52.35881,4.92592,Entire home/apt,100,2,26,17-05-2017,0.43,1,0
6477028,Beautiful apartment in city center.,9180686,Raoul,,Centrum-Oost,52.36711,4.90931,Entire home/apt,160,3,22,08-09-2018,0.36,1,0
6478838,Apartment 3 minutes from Vondelpark,5722162,Ernst,,De Baarsjes - Oud-West,52.36035,4.85414,Entire home/apt,180,4,8,16-05-2016,0.13,2,0
6478917,Modern appartment in vibrant East,23801339,Dave,,Oud-Oost,52.35869,4.92306,Entire home/apt,155,2,4,13-06-2015,0.07,1,0
6482613,Nice apartment on Top location!,33878168,Max,,De Pijp - Rivierenbuurt,52.35539,4.89658,Entire home/apt,110,2,5,23-08-2015,0.08,1,0
6485103,Luxurious & stylish apartment | City Centre,33890419,Hans,,Centrum-Oost,52.35964,4.89324,Private room,114,1,127,08-03-2020,2.12,1,197
6485791,Two story apartment De Pijp,871328,Tommy,,De Pijp - Rivierenbuurt,52.35494,4.90287,Entire home/apt,269,2,38,16-02-2020,0.62,1,28
6487760,Luxury apartment near city centre,10949577,Paul & Ingrid,,Zuid,52.3505,4.88092,Entire home/apt,300,2,30,30-12-2019,0.51,1,81
6487791,Great appartm. with garden!,21124767,Judith,,De Baarsjes - Oud-West,52.37072,4.86018,Entire home/apt,175,7,9,02-05-2017,0.15,1,0
6492171,Room@good location+public transport,33930689,Luuk,,Slotervaart,52.35522,4.82926,Private room,50,1,2,26-05-2015,0.03,1,0
6492771,appartment with FREE parking,29623795,Bas,,Geuzenveld - Slotermeer,52.38434,4.81056,Entire home/apt,75,1,0,,,1,0
6504823,3p family apartment with great view and 2 cats!!,9002083,Jacqueline,,Centrum-Oost,52.36899,4.93143,Entire home/apt,170,4,18,26-10-2019,0.3,1,159
6506256,Studio heart Amsterdam 'Oude Pijp',34011660,Evelien,,De Pijp - Rivierenbuurt,52.35777,4.9005,Entire home/apt,68,5,10,23-04-2017,0.16,1,0
6507254,Amazing loft in museum district,1361882,Johanneke,,De Pijp - Rivierenbuurt,52.35674,4.88871,Entire home/apt,200,30,21,22-10-2019,0.35,2,160
6512301,Comfortable apartment + roofterrace,34048596,Annemarie & Patrick,,Centrum-West,52.38098,4.88167,Entire home/apt,125,2,74,07-03-2020,1.22,1,13
6512505,"Colorful, bright and amazing home away from home",5884786,Melissa,,Oud-Oost,52.35841,4.92458,Entire home/apt,120,1,75,10-03-2020,1.23,1,349
6512602,"modern, spacious appartment.",6583333,Bas,,De Baarsjes - Oud-West,52.36526,4.86042,Entire home/apt,148,2,41,30-12-2019,0.8,1,1
6519497,Bright 3P Room with Stunning Canal View,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,73,13-01-2018,1.2,6,0
6521238,Stay in the popular Westerpark area,1677859,Rutger,,Westerpark,52.38404,4.87171,Entire home/apt,100,3,11,27-06-2016,0.18,1,0
6523839,Lovely central home with garden,13702963,Louise,,De Pijp - Rivierenbuurt,52.34485,4.90646,Entire home/apt,95,3,12,10-04-2018,0.21,1,0
6524155,Family apartment in Amsterdam 'the Pijp',34120441,Hidde,,De Pijp - Rivierenbuurt,52.35195,4.88857,Entire home/apt,140,2,0,,,1,0
6524982,Luxurious family home 210m2 with garden in West,7464110,Esther,,De Baarsjes - Oud-West,52.37024,4.86684,Entire home/apt,320,4,38,03-01-2020,0.64,1,23
6530976,"Beautiful, bright city apartment!",30827808,Simon,,De Pijp - Rivierenbuurt,52.34869,4.88989,Entire home/apt,100,6,10,10-09-2018,0.16,1,0
6531893,Bright room in central city park,9254550,Tawan,,Centrum-Oost,52.36928,4.93151,Private room,85,2,217,11-11-2019,3.57,1,344
6532120,Modern/cozy app. 15 minute walk to Jordaan,34157131,Marlijn,,Bos en Lommer,52.37521,4.86165,Entire home/apt,79,3,25,02-03-2020,0.41,1,0
6533278,Roomy apt. in lively neighbourhood,6198842,Emiel,,Oostelijk Havengebied - Indische Buurt,52.36611,4.9445,Entire home/apt,120,3,4,09-09-2018,0.07,1,0
6533303,Renovated Light city centre apt with terrace,34167670,Marcel,,Centrum-Oost,52.36913,4.91145,Entire home/apt,210,2,52,29-02-2020,0.87,1,0
6533306,Double room & private bathroom & own lounge,14504163,Simon,,De Baarsjes - Oud-West,52.36149,4.87585,Private room,120,2,35,22-09-2019,0.57,1,0
6533462,Bright & stylish home near centre!,1545582,Klaas,,De Baarsjes - Oud-West,52.37398,4.85843,Entire home/apt,120,4,17,03-01-2018,0.28,1,0
6534948,Magnificent panoramic city view !,33725336,Live Life,,Westerpark,52.37731,4.87356,Private room,89,23,3,29-03-2020,0.56,5,364
6535391,Enjoy Amsterdam Like We Do,33725336,Live Life,,Westerpark,52.37757,4.87525,Private room,89,23,11,20-12-2019,0.2,5,364
6535641,Cosy room in trendiest neighbourhood of A'dam,29645081,Nina,,Oud-Noord,52.38458,4.9165,Private room,75,3,2,03-01-2018,0.06,1,0
6536478,Enjoy Amsterdam Like We Do!,33725336,Live Life,,Westerpark,52.3775,4.87358,Private room,89,23,3,29-02-2020,0.07,5,364
6537032,quiet and cozy west-end apartment,13190747,Sonja,,De Baarsjes - Oud-West,52.36662,4.87554,Entire home/apt,120,4,6,19-10-2015,0.1,1,0
6537510,Cozy room in a cool central area!,19365623,Benjamin And Debra,,De Baarsjes - Oud-West,52.36805,4.85586,Private room,68,2,82,06-08-2019,1.37,1,159
6539399,Philosopher's Home on a Canal,3437928,Pavel,,Zuid,52.34417,4.86008,Entire home/apt,135,7,0,,,1,0
6539947,Luxury Penthouse - Rooftop terrace,30516685,Nynke,,Oud-Oost,52.35638,4.92577,Entire home/apt,145,2,27,28-10-2019,0.46,1,0
6540089,Nice apartment with 2 bedrooms,34203566,Rietje,,Oostelijk Havengebied - Indische Buurt,52.36151,4.94264,Entire home/apt,99,6,23,16-04-2019,0.38,2,160
6541197,Cosy double bedroom in Amsterdam!,8778715,Anne,,Oud-Oost,52.35513,4.92041,Private room,65,2,6,16-12-2018,0.1,2,0
6541623,Perfect family home with lovely rooftop terrace,34211767,Madelon,,IJburg - Zeeburgereiland,52.36024,4.98038,Entire home/apt,240,3,2,14-08-2019,0.2,1,0
6541993,Charming place with sunny garden,34213711,Jaap,,Oostelijk Havengebied - Indische Buurt,52.36557,4.93521,Entire home/apt,95,1,6,09-08-2016,0.1,1,0
6542619,Stunning views over Amsterdam,8745388,Ramon,,Centrum-Oost,52.36864,4.91512,Entire home/apt,135,4,21,06-08-2017,0.46,1,0
6542786,Canal view (2p/1 bedroom),34215035,Simon & Javier,,Watergraafsmeer,52.35221,4.92317,Entire home/apt,160,4,12,31-05-2017,0.2,1,0
6546899,Lovely house - NDSM free parking,34245670,Martijn,,Noord-West,52.41506,4.89395,Entire home/apt,155,2,2,01-01-2018,0.03,1,0
6550297,Light and spacious luxury apartment,28613345,Martine,,Westerpark,52.37993,4.87523,Entire home/apt,150,4,5,20-07-2016,0.08,1,0
6550672,Light-filled apartment in Amsterdam,34262480,Carrel,,Centrum-Oost,52.36248,4.91434,Entire home/apt,130,2,7,23-10-2016,0.14,1,0
6552845,Vegan-friendly studio apartment,24669301,Kaan,,Oud-Oost,52.36422,4.92652,Entire home/apt,90,3,4,26-08-2015,0.07,1,0
6555445,Comfi room in the park,34284346,Kathuh,,Slotervaart,52.36547,4.8448,Private room,56,3,84,23-09-2019,1.38,1,0
6556026,Parkview Studio Amsterdam,34287621,Sven,,De Pijp - Rivierenbuurt,52.35401,4.89855,Private room,75,2,128,03-12-2018,2.09,1,0
6556448,Private and modern apartment on lovely houseboat,4619051,Domin,,Oud-Noord,52.38874,4.93853,Private room,100,2,221,12-02-2020,3.67,3,332
6556992,"Cosy apartment, balcony, free WiFi",34291957,Arnoud,,Oud-Oost,52.35325,4.91807,Entire home/apt,89,14,16,02-07-2019,0.27,1,0
6557928,Amsterdam Port Eastern Docks 150m2.,4792515,George,,Oostelijk Havengebied - Indische Buurt,52.37263,4.95183,Entire home/apt,400,2,12,01-01-2018,0.22,1,159
6559031,Bright spacious bedroom with sunny balcony,8698376,Stefe,,Centrum-West,52.38554,4.8847,Private room,65,3,12,05-08-2018,0.26,1,0
6564052,With a garden and a brand new bathroom,18825148,Michiel,,Watergraafsmeer,52.35578,4.94021,Entire home/apt,175,5,4,13-08-2017,0.07,1,0
6564456,Sunny and cosy apartment in centre,14856684,Linus,,Centrum-Oost,52.36388,4.92078,Entire home/apt,169,2,56,12-12-2019,0.92,1,260
6564747,"Amsterdam Center, Jordaan with balcony + canals",34339797,Roma,,Centrum-West,52.38189,4.88274,Entire home/apt,65,3,4,17-06-2018,0.07,1,0
6565681,Penthouse room with amazing view,33725336,Live Life,,Westerpark,52.37859,4.8771,Private room,89,23,32,15-08-2017,0.56,5,98
6567951,Bright City Apartment Amsterdam,11691547,Joeri & Charlotte,,De Pijp - Rivierenbuurt,52.35549,4.88831,Private room,105,3,235,02-03-2020,3.93,1,0
6569246,Charming apartment in ''the pijp'',7396914,Sonia,,De Pijp - Rivierenbuurt,52.357,4.90256,Entire home/apt,122,2,10,19-05-2018,0.17,1,0
6571994,Jolly Horses,22481192,Annemieke,,Centrum-West,52.37987,4.89168,Private room,130,2,225,09-03-2020,5.63,1,170
6573179,Guest bedroom,17689089,Wytse,,IJburg - Zeeburgereiland,52.36038,4.98936,Entire home/apt,50,1,5,04-08-2017,0.12,2,0
6579595,Nice quite room in cozy apartment in the pijp,24027853,Jelle,,De Pijp - Rivierenbuurt,52.35469,4.89142,Private room,135,1,4,02-10-2019,0.3,2,0
6580206,Cozy family appartment with garden,34165977,Janne,,Oud-Oost,52.35384,4.9174,Entire home/apt,150,3,10,22-08-2019,0.17,1,0
6587565,"Blue House Amsterdam, free parking",26294656,Peter En Katja,,Noord-West,52.4185,4.90144,Private room,95,2,179,24-11-2019,2.98,1,159
6589435,Boat in the heart of the centre,15625666,Richard,,Centrum-West,52.38385,4.89304,Entire home/apt,65,3,138,22-10-2019,2.25,1,74
6594177,Canal Apartment in Jordaan (Centre),34498455,Michelle,,Centrum-West,52.37479,4.87755,Entire home/apt,200,2,25,08-03-2020,0.41,1,0
6594938,Luxurious Apt. With Big Garden,13103901,Ronald,,Westerpark,52.37417,4.86619,Entire home/apt,140,1,1,06-07-2015,0.02,1,0
6595796,Family Home on Canal @ Vondelpark (Families only),34505737,Dennis,,Zuid,52.35578,4.85377,Entire home/apt,245,3,3,20-08-2017,0.06,1,0
6595805,Bright selfmade 2-floor apt w/ bath,34505419,Sari,,Bos en Lommer,52.38278,4.85347,Entire home/apt,120,3,9,28-11-2019,0.15,1,0
6597912,Light and roomy apartment,34516326,Julia,,De Pijp - Rivierenbuurt,52.35136,4.9038,Entire home/apt,155,3,2,21-08-2015,0.03,3,0
6597950,"Cute, Stylish & Authentic home @the Pijp near Park",2311047,Jantien,,De Pijp - Rivierenbuurt,52.35409,4.89863,Entire home/apt,150,3,19,01-06-2018,0.32,1,0
6598084,Familyhouse at the Amstel river,4349277,Hj,,Oud-Oost,52.35434,4.9099,Entire home/apt,445,7,1,25-06-2016,0.02,1,191
6605182,Canal View Prinsengracht,34561008,Willem,,Centrum-Oost,52.36184,4.89796,Private room,236,1,6,29-12-2019,0.1,2,322
6606045,Romantic appartment with bath 60m2,34565197,Stéphane,,Centrum-West,52.3835,4.88207,Entire home/apt,94,2,1,21-06-2015,0.02,1,0
6607219,Spacious house in Amsterdam centre,34571691,Hajo,,De Baarsjes - Oud-West,52.36616,4.86246,Entire home/apt,295,2,13,02-01-2020,0.21,1,221
6607254,cosy apartment with park view,7404915,Lisa Kim,,De Baarsjes - Oud-West,52.37292,4.85171,Entire home/apt,100,2,22,03-12-2018,0.36,1,0
6607494,"Spacious loft near Vondelpark, Leid",34573092,Jacob,,De Baarsjes - Oud-West,52.36257,4.87008,Entire home/apt,115,7,9,17-04-2017,0.15,1,0
6607523,Lovely Historical Centre Apartment,34573376,Maartje,,Centrum-Oost,52.36714,4.92026,Entire home/apt,149,2,1,14-09-2015,0.02,1,0
6608540,"Airy, bright and spacious 3 BRM - 2x roof terrace!",10545313,Amos,,Oud-Oost,52.35947,4.92308,Entire home/apt,220,5,6,26-08-2018,0.1,1,0
6609337,app. tijdelijk te huur aangeb,34583406,Guus,,Zuid,52.35188,4.84596,Entire home/apt,100,8,0,,,1,0
6610865,East of Amsterdam + 2 bikes!,3680764,Jurjen,,Oud-Oost,52.36477,4.92653,Entire home/apt,145,3,20,26-06-2018,0.33,1,0
6611214,Listed 145m2 townhouse with garden,7692992,Iain,,Zuid,52.3562,4.88204,Entire home/apt,299,2,24,11-08-2019,0.48,1,0
6611814,Your double birdsnest on wheels,3040748,Henk,,Noord-Oost,52.42204,4.9558,Private room,82,2,76,24-10-2019,1.25,10,193
6615848,Cosy house with garden,26357976,Andrea,,Oud-Noord,52.39152,4.94314,Entire home/apt,120,2,13,12-08-2017,0.22,1,0
6617189,"Large, family house in Amsterdam",13171268,Heleen,,Watergraafsmeer,52.35572,4.93444,Entire home/apt,190,3,5,14-08-2015,0.08,1,0
6619931,"Spacious sunny family apartment, roof terrace",6207685,Roos,,De Baarsjes - Oud-West,52.36866,4.86804,Entire home/apt,280,3,7,01-03-2020,0.12,1,14
6620804,BEAUTIFUL HOUSE in a residential neighbourhood,28640244,Dick,,Watergraafsmeer,52.35608,4.93674,Entire home/apt,180,3,13,10-08-2019,0.22,1,0
6622929,Spectaculair view during Sail,34663487,Marjon,,Oostelijk Havengebied - Indische Buurt,52.37368,4.93404,Entire home/apt,195,1,0,,,1,0
6622976,Lovely room in comfy house!,2439446,Maarten,,De Pijp - Rivierenbuurt,52.34681,4.91,Private room,50,14,1,08-11-2015,0.02,1,0
6623549,Nice family house near Vondelpark.,13350979,Maurice,,Zuid,52.3557,4.8528,Entire home/apt,175,5,0,,,1,0
6624170,"Warm, cozy sunlighted downtown appt",34670170,Jeroen,,Centrum-Oost,52.36807,4.92404,Entire home/apt,115,2,43,16-02-2020,0.7,1,0
6624180,5 weeks(!) stay at artist residence,22229264,Zoë,,Centrum-West,52.3732,4.88103,Entire home/apt,250,7,1,06-09-2015,0.02,1,0
6624638,Apartment at top location!,34572744,Robert,,Zuid,52.35698,4.87999,Private room,80,1,6,17-01-2016,0.1,1,0
6633001,Modern apartment Amstel river view,34718677,Steyn,,Oud-Oost,52.35056,4.9135,Entire home/apt,175,1,2,03-09-2016,0.04,1,0
6633038,Charming Row House,540087,Michelle,,Centrum-West,52.37554,4.87845,Entire home/apt,275,3,19,26-08-2018,0.32,1,0
6635669,Great home for Summer in Amsterdam Oost!,873708,Lisette,,Oud-Oost,52.35761,4.92666,Entire home/apt,185,3,5,15-07-2017,0.1,1,0
6636388,Historical Panorama Apartment,13213532,Historical Canal House,,Centrum-West,52.36813,4.88606,Entire home/apt,150,7,114,08-02-2020,1.87,3,219
6648478,40m met zonnige tuin,34801352,Nina,,Westerpark,52.38055,4.87545,Entire home/apt,125,3,0,,,1,0
6652372,Family house charming neighbourhood,48595947,Margriet,,Zuid,52.34532,4.87066,Entire home/apt,275,7,0,,,1,0
6657578,Charismatic Houseboat A'dam centre,19842446,Suzanne,,Centrum-West,52.37932,4.88103,Entire home/apt,125,2,1,09-03-2020,0.32,1,88
6657872,Luxurious 112m2 ground floor appt,34846770,Mirte,,Oud-Oost,52.352,4.91492,Entire home/apt,100,2,22,18-03-2020,0.37,1,0
6657917,Great appartement in popular area!,32257878,Sabine,,De Pijp - Rivierenbuurt,52.35414,4.88853,Entire home/apt,135,1,1,27-07-2015,0.02,1,0
6659505,Charming app in hip and trendy area,6947861,Johanneke,,De Baarsjes - Oud-West,52.37335,4.86423,Entire home/apt,147,3,10,24-06-2017,0.16,1,0
6664240,Perfect located houseboat@Amstel !,34884693,Reinier & Irene,,Oud-Oost,52.35332,4.91172,Entire home/apt,275,3,5,08-08-2019,0.22,1,94
6665729,Nice quiet room for one person only,34349002,Erik,,Gaasperdam - Driemond,52.29844,5.00018,Private room,46,1,199,13-03-2020,3.31,1,344
6668354,Unique studio on cutter 'Rosita',11319500,Friedrich,,Centrum-West,52.3842,4.88983,Private room,110,3,317,09-03-2020,5.4,1,308
6669803,Comfy Bedroom - Old West,10711622,Esther (Mal And Ana),,De Baarsjes - Oud-West,52.3739,4.8561,Private room,68,2,24,06-11-2017,0.4,5,0
6675077,"Luxury apartment, Amsterdam, de pijp (center)",24927522,Sebastiaan,,De Pijp - Rivierenbuurt,52.35411,4.88783,Entire home/apt,88,1,54,05-09-2019,0.89,2,204
6679034,Room in modern apartment near Amsterdam Center,20619950,Iris,,Slotervaart,52.36706,4.84188,Private room,49,7,0,,,1,0
6679546,Lovely appartement with canalview!,7470014,Bram & Maartje,,De Baarsjes - Oud-West,52.3691,4.86987,Entire home/apt,115,4,23,16-03-2019,0.38,1,0
6680187,"Cosy, Bright & Luxurious with balcony@Vondelpark",14597928,Ivo,,Zuid,52.35286,4.85311,Entire home/apt,149,2,38,19-03-2018,0.63,2,8
6680280,Cosy Apartment in Amsterdam West,26693483,Simone,,Bos en Lommer,52.3829,4.85332,Entire home/apt,90,3,0,,,1,0
6681455,Bright East-central apartment,4118450,Timo,,Oostelijk Havengebied - Indische Buurt,52.36396,4.94096,Entire home/apt,170,2,44,13-02-2020,0.74,1,0
6682656,Light apartment & parking space,34977478,Judith,,Bos en Lommer,52.37744,4.85677,Entire home/apt,86,5,1,09-08-2015,0.02,1,0
6683628,"Cozy apartment, great location!",34983247,Lieselot,,De Baarsjes - Oud-West,52.37416,4.86354,Entire home/apt,129,2,16,02-01-2018,0.36,1,0
6684174,Light & Spacious with Roof Terrace,17519074,Laura,,Oostelijk Havengebied - Indische Buurt,52.36243,4.94404,Entire home/apt,109,6,2,26-05-2018,0.03,1,0
6694789,"Authentic apartment, great location",21566829,Bastiaan,,De Baarsjes - Oud-West,52.36085,4.85573,Entire home/apt,75,5,10,28-04-2019,0.17,1,0
6697381,Stunning apartment Jordan district,3925690,Pieter,,Centrum-West,52.36831,4.8813,Entire home/apt,150,2,12,24-11-2019,0.46,1,0
6698027,Fancy apartment in Oud-West area,7376035,Hilde,,De Baarsjes - Oud-West,52.36765,4.87472,Entire home/apt,150,3,70,16-03-2020,1.15,1,0
6699927,Cosy Studio Albert Cuyp Market,35070684,Jimmy,,De Pijp - Rivierenbuurt,52.35472,4.89292,Entire home/apt,80,2,3,19-10-2015,0.05,1,0
6701810,House in center&magnificent garden,35080070,Yentl,,De Pijp - Rivierenbuurt,52.35469,4.89604,Entire home/apt,140,2,36,08-03-2020,0.59,1,0
6708470,Modern and Spacious Apt at Old West,9610080,Sonat,,De Baarsjes - Oud-West,52.36284,4.86461,Entire home/apt,79,2,0,,,1,0
6710783,Amsterdam Center Beautiful Flat in Jordaan,8492620,Chetan,,Centrum-West,52.37345,4.88126,Entire home/apt,130,3,69,02-03-2020,1.14,2,146
6711205,Spacious canal apartment 2(+1),32856746,Josta,,Centrum-Oost,52.36372,4.90548,Entire home/apt,250,4,27,14-08-2019,0.45,1,0
6712077,Spacious house near city centre,25696665,Charel,,Oud-Noord,52.39704,4.91473,Entire home/apt,200,1,15,08-07-2018,0.26,1,0
6713583,Sunny apartment amsterdam west,23739038,Sonja,,De Baarsjes - Oud-West,52.36736,4.8517,Entire home/apt,100,3,15,06-10-2019,0.29,1,0
6718474,Luxurious apartment (Jordaan),2534561,Elvira,,Centrum-West,52.38367,4.88463,Entire home/apt,150,3,18,10-03-2016,0.3,1,3
6719155,Bright & comfy + amazing roof terrace in hip area!,35183465,Guus & Judith,,Oud-Oost,52.36023,4.92612,Entire home/apt,149,2,32,31-12-2019,0.56,1,0
6722220,Beautiful trendy and bright apartment,9684747,Rosan,,Oud-Oost,52.35639,4.92244,Entire home/apt,110,4,5,08-07-2019,0.08,1,0
6723937,"Light, spacious Apartment",19047558,Jesse,,Zuid,52.34895,4.84772,Entire home/apt,290,3,18,25-08-2019,0.3,1,0
6724346,"Modern Loft apartment, space luxury, gr. rooftop",35211934,Rick,,Zuid,52.3491,4.85807,Entire home/apt,158,3,14,01-09-2018,0.23,1,0
6727439,Cosy house for 2 nearby Vondelpark,19053525,Sabine,,De Baarsjes - Oud-West,52.36045,4.85554,Entire home/apt,112,4,11,28-12-2019,0.19,1,0
6728524,4 Bedroom House in vibrant Jordaan,9092847,Jan,,Centrum-West,52.369,4.88147,Entire home/apt,200,2,3,08-05-2016,0.05,1,0
6732624,Bright colourful apartment near centre & park,16390988,Stefan & Amber,,Oud-Oost,52.35832,4.91333,Entire home/apt,105,4,7,31-10-2016,0.12,1,0
6732774,Cozy central  light apartment,16104788,Kire,,De Baarsjes - Oud-West,52.36607,4.85184,Entire home/apt,75,2,9,21-09-2017,0.18,1,252
6732776,"Spacious house  family and business, non smoking",35262430,Nikki,,Zuid,52.35064,4.87511,Entire home/apt,250,2,47,20-10-2019,0.97,1,61
6734445,Amsterdam De Pijp 3 bedroom apt.,11858880,Teun,,De Pijp - Rivierenbuurt,52.35683,4.8872,Entire home/apt,295,1,5,30-07-2017,0.08,1,0
6734900,Apartment City centre of Amsterdam,35271802,Pauline,,Centrum-Oost,52.36216,4.89945,Entire home/apt,140,1,89,08-02-2020,1.48,1,283
6735250,Spacious room in West,2209127,Robbert,,De Baarsjes - Oud-West,52.36481,4.85229,Private room,55,10,28,22-09-2017,0.46,3,0
6735459,Canal View Loft,13213532,Historical Canal House,,Centrum-West,52.36701,4.88595,Entire home/apt,175,7,83,10-02-2020,1.37,3,284
6736318,Room to rent in Amsterdam,34109010,Lorrach,,De Baarsjes - Oud-West,52.36924,4.87228,Private room,35,1,0,,,2,0
6736774,"Nice, quiete flat in Amsterdam",35279755,Ivana,,De Pijp - Rivierenbuurt,52.35196,4.90588,Entire home/apt,80,4,1,02-01-2017,0.02,1,0
6736905,Modern and elegant flat in Jordaan,5274077,Stefania&Pierluigi,,Centrum-West,52.38043,4.88597,Entire home/apt,140,3,20,14-02-2019,0.33,1,35
6741962,Enjoy Amsterdam in a pretty home!,34981705,Silke,,Bijlmer-Oost,52.31759,4.97829,Entire home/apt,125,2,1,05-08-2015,0.02,1,0
6743004,"Light, spacious apartment in A'dam.",35307425,Giselle,,Westerpark,52.39218,4.87268,Entire home/apt,135,5,8,26-08-2017,0.13,1,50
6745944,Cozy appartment in the center!,5064424,Ania,,Westerpark,52.38333,4.87441,Entire home/apt,80,2,60,18-09-2019,0.99,1,0
6748695,Quiet Room with Canal View,19255439,Heiner,,Centrum-Oost,52.36358,4.90856,Private room,94,1,26,21-08-2017,0.44,1,0
6751445,spacious family home with garden,35311311,Damiet,,Zuid,52.35345,4.84994,Entire home/apt,230,2,15,05-08-2019,0.25,1,94
